Year,Month,Customer Code,Industry,Revenue Type,Product,Product Mix,Revenue,Gross Profit
2021,3,Customer 55,Renewable Energy Solutions,Reoccurring,OperateX Fulfillment,Software & Platforms,"  20,517 ","  1,590 "
2021,3,Customer 55,Renewable Energy Solutions,Reoccurring,DeliverIT Solutions,Software & Platforms,  578 ,  (75)
2021,3,Customer 55,Renewable Energy Solutions,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  7,774 ","  1,335 "
2021,3,Customer 687,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 687,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2021,3,Customer 262,Renewable Energy Solutions,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,430 ",  553 
2021,3,Customer 691,Pharmaceuticals & Biotech,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 694,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  1 ,  0 
2021,3,Customer 697,Pharmaceuticals & Biotech,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 97,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  372 ,  227 
2021,3,Customer 97,Aerospace & Defense,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2021,3,Customer 172,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  258 ,  231 
2021,3,Customer 2,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  93,492 ","  81,687 "
2021,3,Customer 2,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  516,794 ","  516,794 "
2021,3,Customer 2,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  97,261 ","  87,546 "
2021,3,Customer 2,Public Administration,Reoccurring,OperateX Fulfillment,Software & Platforms,"  516,751 ","  302,268 "
2021,3,Customer 2,Public Administration,Reoccurring,DeliverIT Solutions,Software & Platforms,"  28,320 ",  (904)
2021,3,Customer 2,Public Administration,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  1,156,485 ","  428,686 "
2021,3,Customer 74,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  12,072 ","  5,290 "
2021,3,Customer 74,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 703,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 704,Apparel & E-Commerce,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  11,116 ","  6,759 "
2021,3,Customer 715,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  131 ,  117 
2021,3,Customer 13,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  719 ,  575 
2021,3,Customer 13,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 725,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  862 ,  652 
2021,3,Customer 734,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  342 ,  307 
2021,3,Customer 266,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  539 ,  98 
2021,3,Customer 266,Pharmaceuticals & Biotech,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  821 ,  499 
2021,3,Customer 735,Aerospace & Defense,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  21,269 ","  5,966 "
2021,3,Customer 39,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,221 ",  218 
2021,3,Customer 39,Consulting & Advisory,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 39,Consulting & Advisory,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2021,3,Customer 742,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,3,Customer 742,Industrial Equipment & Utilities,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  68 ,  68 
2021,3,Customer 742,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 742,Industrial Equipment & Utilities,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2021,3,Customer 747,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  0 ,  (99)
2021,3,Customer 748,Logistics & Freight,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,3,Customer 748,Logistics & Freight,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  3,252 ","  3,252 "
2021,3,Customer 749,Logistics & Freight,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  374 ,  112 
2021,3,Customer 749,Logistics & Freight,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2021,3,Customer 753,Travel & Leisure,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  746 ,  290 
2021,3,Customer 753,Travel & Leisure,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2021,3,Customer 754,Logistics & Freight,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,3,Customer 754,Logistics & Freight,Reoccurring,DeliverIT Solutions,Software & Platforms,"  11,929 ","  2,562 "
2021,3,Customer 255,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  88 ,  88 
2021,3,Customer 255,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 255,Public Administration,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2021,3,Customer 757,Aerospace & Defense,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 758,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  24,764 ","  14,235 "
2021,3,Customer 758,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,"  43,341 ","  11,703 "
2021,3,Customer 65,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,941 ","  1,706 "
2021,3,Customer 241,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,3,Customer 764,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  335 ,  335 
2021,3,Customer 764,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 764,Public Administration,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2021,3,Customer 765,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  68 ,  (185)
2021,3,Customer 57,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,3,Customer 57,Pharmaceuticals & Biotech,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  1,156 ",  889 
2021,3,Customer 57,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 29,E-Learning Platforms,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  9,235 ","  8,828 "
2021,3,Customer 29,E-Learning Platforms,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  2,010 ","  1,883 "
2021,3,Customer 29,E-Learning Platforms,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  (2,626)","  (9,424)"
2021,3,Customer 29,E-Learning Platforms,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2021,3,Customer 66,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,432 ","  2,157 "
2021,3,Customer 66,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  26,733 ","  26,733 "
2021,3,Customer 66,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 43,Public Administration,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 43,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 43,Public Administration,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  5,530 ","  2,016 "
2021,3,Customer 68,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,480 ","  2,900 "
2021,3,Customer 68,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  19,346 ","  19,346 "
2021,3,Customer 7,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,816 ","  3,706 "
2021,3,Customer 7,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,178 ","  3,178 "
2021,3,Customer 7,Public Administration,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  37,017 ","  19,430 "
2021,3,Customer 7,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  (295),"  (4,304)"
2021,3,Customer 7,Public Administration,Reoccurring,OperateX Fulfillment,Software & Platforms,"  20,540 ","  (17,081)"
2021,3,Customer 7,Public Administration,Reoccurring,Insight Advisory,Consulting & Implementation Services,"  70,547 ","  70,446 "
2021,3,Customer 7,Public Administration,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  66,706 ","  45,991 "
2021,3,Customer 784,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,3,Customer 784,Digital Innovation & Streaming,Reoccurring,DeliverIT Solutions,Software & Platforms,"  2,855 ","  (3,298)"
2021,3,Customer 231,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 792,Property Management & Investment,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,658 ","  2,175 "
2021,3,Customer 792,Property Management & Investment,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 792,Property Management & Investment,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2021,3,Customer 792,Property Management & Investment,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 792,Property Management & Investment,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,  -   ,  -   
2021,3,Customer 793,Corporate & Regulatory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  (0),  (767)
2021,3,Customer 793,Corporate & Regulatory,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2021,3,Customer 47,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,3,Customer 47,Digital Innovation & Streaming,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  13,289 ","  2,775 "
2021,3,Customer 259,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  294 ,  182 
2021,3,Customer 798,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  160 ,  157 
2021,3,Customer 798,Digital Innovation & Streaming,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,  -   ,  -   
2021,3,Customer 265,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 46,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  819 ,  478 
2021,3,Customer 46,Digital Innovation & Streaming,Reoccurring,DeliverIT Solutions,Software & Platforms,"  20,275 ","  3,842 "
2021,3,Customer 805,Apparel & E-Commerce,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  238 ,  178 
2021,3,Customer 121,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 809,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,3,Customer 809,Digital Innovation & Streaming,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  45 ,  45 
2021,3,Customer 809,Digital Innovation & Streaming,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2021,3,Customer 810,Digital Innovation & Streaming,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2021,3,Customer 276,Digital Innovation & Streaming,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2021,3,Customer 276,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,3,Customer 276,Digital Innovation & Streaming,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2021,3,Customer 5,Digital Innovation & Streaming,Reoccurring,Apex ERP Suite,Software & Platforms,"  1,116,598 ","  213,528 "
2021,3,Customer 5,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,3,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2021,3,Intercompany Eliminations,Intercompany Eliminations,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,  -   ,  -   
2021,4,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,Apex ERP Suite,Software & Platforms,  -   ,  -   
2021,4,Intercompany Eliminations,Intercompany Eliminations,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  153,801 ","  (120,801)"
2021,4,Intercompany Eliminations,Intercompany Eliminations,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  (9,635)","  (12,346)"
2021,4,Intercompany Eliminations,Intercompany Eliminations,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2021,4,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,  -   ,  -   
2021,4,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  (23,649)","  (23,649)"
2021,4,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,OperateX Fulfillment,Software & Platforms,"  (82,610)","  (78,945)"
2021,4,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2021,4,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,Insight Advisory,Consulting & Implementation Services,"  (11,446)","  (11,446)"
2021,4,Intercompany Eliminations,Intercompany Eliminations,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  (15,311)","  (15,311)"
2021,4,Customer 279,Corporate & Regulatory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  (8),  33 
2021,4,Customer 235,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  (116),  132 
2021,4,Customer 281,Digital Innovation & Streaming,Reoccurring,Insight Advisory,Consulting & Implementation Services,"  5,892 ","  (11,373)"
2021,4,Customer 285,Digital Innovation & Streaming,Reoccurring,DeliverIT Solutions,Software & Platforms,  602 ,"  (1,322)"
2021,4,Customer 81,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  (13,652)","  9,284 "
2021,4,Customer 81,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  9,017 ","  8,865 "
2021,4,Customer 286,Logistics & Freight,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  69 ,  54 
2021,4,Customer 289,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,4,Customer 290,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,4,Customer 291,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,4,Customer 243,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,191 ",  942 
2021,4,Customer 297,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,984 ","  1,950 "
2021,4,Customer 297,Digital Innovation & Streaming,Reoccurring,DeliverIT Solutions,Software & Platforms,"  2,805 ",  559 
2021,4,Customer 37,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  12,900 ","  10,206 "
2021,4,Customer 37,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,4,Customer 37,Aerospace & Defense,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2021,4,Customer 37,Aerospace & Defense,Reoccurring,DeliverIT Solutions,Software & Platforms,  158 ,  41 
2021,4,Customer 26,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  10,976 ","  1,900 "
